vrai_code;Pays;Lib;ExioCode;PaysLib;D01T02;D03;D05T06;D07T08;D09;D10T12;D13T15;D16;D17T18;D19;D20;D21;D22;D23;D24;D25;D26;D27;D28;D29;D30;D31T33;D35;D36T39;D41T43;D45T47;D49;D50;D51;D52;D53;D55T56;D58T60;D61;D62T63;D64T66;D68;D69T75;D77T82;D84;D85;D86T88;D90T93;D94T96;D97T98
i40.11.f;AT;Production of electricity by petroleum and other oil derivatives;i40.11.f;AT.Production of electricity by petroleum and other oil derivatives;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.g;AT;Production of electricity by biomass and waste;i40.11.g;AT.Production of electricity by biomass and waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.h;AT;Production of electricity by solar photovoltaic;i40.11.h;AT.Production of electricity by solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.i;AT;Production of electricity by solar thermal;i40.11.i;AT.Production of electricity by solar thermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.j;AT;Production of electricity by tide, wave, ocean;i40.11.j;AT.Production of electricity by tide, wave, ocean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.k;AT;Production of electricity by Geothermal;i40.11.k;AT.Production of electricity by Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.l;AT;Production of electricity nec;i40.11.l;AT.Production of electricity nec;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.12;AT;Transmission of electricity;i40.12;AT.Transmission of electricity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.13;AT;Distribution and trade of electricity;i40.13;AT.Distribution and trade of electricity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.2;AT;"Manufacture of gas; distribution of gaseous fuels through mains";i40.2;"AT.Manufacture of gas; distribution of gaseous fuels through mains";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.3;AT;Steam and hot water supply;i40.3;AT.Steam and hot water supply;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i41;AT;Collection, purification and distribution of water (41);i41;AT.Collection, purification and distribution of water (41);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i45;AT;Construction (45);i45;AT.Construction (45);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i45.w;AT;Re-processing of secondary construction material into aggregates;i45.w;AT.Re-processing of secondary construction material into aggregates;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i50.a;AT;Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries;i50.a;AT.Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i50.b;AT;Retail sale of automotive fuel;i50.b;AT.Retail sale of automotive fuel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i51;AT;Wholesale trade and commission trade, except of motor vehicles and motorcycles (51);i51;AT.Wholesale trade and commission trade, except of motor vehicles and motorcycles (51);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i52;AT;"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)";i52;"AT.Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i55;AT;Hotels and restaurants (55);i55;AT.Hotels and restaurants (55);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
i60.1;AT;Transport via railways;i60.1;AT.Transport via railways;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i60.2;AT;Other land transport;i60.2;AT.Other land transport;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i60.3;AT;Transport via pipelines;i60.3;AT.Transport via pipelines;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i61.1;AT;Sea and coastal water transport;i61.1;AT.Sea and coastal water transport;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i61.2;AT;Inland water transport;i61.2;AT.Inland water transport;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i62;AT;Air transport (62);i62;AT.Air transport (62);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i63;AT;"Supporting and auxiliary transport activities; activities of travel agencies (63)";i63;"AT.Supporting and auxiliary transport activities; activities of travel agencies (63)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
i64;AT;Post and telecommunications (64);i64;AT.Post and telecommunications (64);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
i65;AT;Financial intermediation, except insurance and pension funding (65);i65;AT.Financial intermediation, except insurance and pension funding (65);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
i66;AT;Insurance and pension funding, except compulsory social security (66);i66;AT.Insurance and pension funding, except compulsory social security (66);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
i67;AT;Activities auxiliary to financial intermediation (67);i67;AT.Activities auxiliary to financial intermediation (67);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
i70;AT;Real estate activities (70);i70;AT.Real estate activities (70);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
i71;AT;Renting of machinery and equipment without operator and of personal and household goods (71);i71;AT.Renting of machinery and equipment without operator and of personal and household goods (71);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
i72;AT;Computer and related activities (72);i72;AT.Computer and related activities (72);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
i73;AT;Research and development (73);i73;AT.Research and development (73);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
i74;AT;Other business activities (74);i74;AT.Other business activities (74);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
i75;AT;"Public administration and defence; compulsory social security (75)";i75;"AT.Public administration and defence; compulsory social security (75)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
i80;AT;Education (80);i80;AT.Education (80);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
i85;AT;Health and social work (85);i85;AT.Health and social work (85);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
i90.1.a;AT;Incineration of waste: Food;i90.1.a;AT.Incineration of waste: Food;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.1.b;AT;Incineration of waste: Paper;i90.1.b;AT.Incineration of waste: Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.1.c;AT;Incineration of waste: Plastic;i90.1.c;AT.Incineration of waste: Plastic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.1.d;AT;Incineration of waste: Metals and Inert materials;i90.1.d;AT.Incineration of waste: Metals and Inert materials;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.1.e;AT;Incineration of waste: Textiles;i90.1.e;AT.Incineration of waste: Textiles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.1.f;AT;Incineration of waste: Wood;i90.1.f;AT.Incineration of waste: Wood;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.1.g;AT;Incineration of waste: Oil/Hazardous waste;i90.1.g;AT.Incineration of waste: Oil/Hazardous waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.2.a;AT;Biogasification of food waste, incl. land application;i90.2.a;AT.Biogasification of food waste, incl. land application;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.2.b;AT;Biogasification of paper, incl. land application;i90.2.b;AT.Biogasification of paper, incl. land application;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.2.c;AT;Biogasification of sewage slugde, incl. land application;i90.2.c;AT.Biogasification of sewage slugde, incl. land application;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.3.a;AT;Composting of food waste, incl. land application;i90.3.a;AT.Composting of food waste, incl. land application;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.3.b;AT;Composting of paper and wood, incl. land application;i90.3.b;AT.Composting of paper and wood, incl. land application;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.4.a;AT;Waste water treatment, food;i90.4.a;AT.Waste water treatment, food;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.4.b;AT;Waste water treatment, other;i90.4.b;AT.Waste water treatment, other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.5.a;AT;Landfill of waste: Food;i90.5.a;AT.Landfill of waste: Food;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.5.b;AT;Landfill of waste: Paper;i90.5.b;AT.Landfill of waste: Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.5.c;AT;Landfill of waste: Plastic;i90.5.c;AT.Landfill of waste: Plastic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.5.d;AT;Landfill of waste: Inert/metal/hazardous;i90.5.d;AT.Landfill of waste: Inert/metal/hazardous;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.5.e;AT;Landfill of waste: Textiles;i90.5.e;AT.Landfill of waste: Textiles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i90.5.f;AT;Landfill of waste: Wood;i90.5.f;AT.Landfill of waste: Wood;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i91;AT;Activities of membership organisation n.e.c. (91);i91;AT.Activities of membership organisation n.e.c. (91);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i92;AT;Recreational, cultural and sporting activities (92);i92;AT.Recreational, cultural and sporting activities (92);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
i93;AT;Other service activities (93);i93;AT.Other service activities (93);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i95;AT;Private households with employed persons (95);i95;AT.Private households with employed persons (95);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
i99;AT;Extra-territorial organizations and bodies;i99;AT.Extra-territorial organizations and bodies;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
i01.a;BE;Cultivation of paddy rice;i01.a;BE.Cultivation of paddy rice;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.b;BE;Cultivation of wheat;i01.b;BE.Cultivation of wheat;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.c;BE;Cultivation of cereal grains nec;i01.c;BE.Cultivation of cereal grains nec;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.d;BE;Cultivation of vegetables, fruit, nuts;i01.d;BE.Cultivation of vegetables, fruit, nuts;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.e;BE;Cultivation of oil seeds;i01.e;BE.Cultivation of oil seeds;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.f;BE;Cultivation of sugar cane, sugar beet;i01.f;BE.Cultivation of sugar cane, sugar beet;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.g;BE;Cultivation of plant-based fibers;i01.g;BE.Cultivation of plant-based fibers;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.h;BE;Cultivation of crops nec;i01.h;BE.Cultivation of crops nec;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.i;BE;Cattle farming;i01.i;BE.Cattle farming;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.j;BE;Pigs farming;i01.j;BE.Pigs farming;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.k;BE;Poultry farming;i01.k;BE.Poultry farming;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.l;BE;Meat animals nec;i01.l;BE.Meat animals nec;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.m;BE;Animal products nec;i01.m;BE.Animal products nec;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.n;BE;Raw milk;i01.n;BE.Raw milk;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.o;BE;Wool, silk-worm cocoons;i01.o;BE.Wool, silk-worm cocoons;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.w.1;BE;Manure treatment (conventional), storage and land application;i01.w.1;BE.Manure treatment (conventional), storage and land application;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i01.w.2;BE;Manure treatment (biogas), storage and land application;i01.w.2;BE.Manure treatment (biogas), storage and land application;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i02;BE;Forestry, logging and related service activities (02);i02;BE.Forestry, logging and related service activities (02);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i05;BE;"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)";i05;"BE.Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i10;BE;"Mining of coal and lignite; extraction of peat (10)";i10;"BE.Mining of coal and lignite; extraction of peat (10)";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i11.a;BE;Extraction of crude petroleum and services related to crude oil extraction, excluding surveying;i11.a;BE.Extraction of crude petroleum and services related to crude oil extraction, excluding surveying;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i11.b;BE;Extraction of natural gas and services related to natural gas extraction, excluding surveying;i11.b;BE.Extraction of natural gas and services related to natural gas extraction, excluding surveying;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i11.c;BE;Extraction, liquefaction, and regasification of other petroleum and gaseous materials;i11.c;BE.Extraction, liquefaction, and regasification of other petroleum and gaseous materials;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i12;BE;Mining of uranium and thorium ores (12);i12;BE.Mining of uranium and thorium ores (12);0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i13.1;BE;Mining of iron ores;i13.1;BE.Mining of iron ores;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i13.20.11;BE;Mining of copper ores and concentrates;i13.20.11;BE.Mining of copper ores and concentrates;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i13.20.12;BE;Mining of nickel ores and concentrates;i13.20.12;BE.Mining of nickel ores and concentrates;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i13.20.13;BE;Mining of aluminium ores and concentrates;i13.20.13;BE.Mining of aluminium ores and concentrates;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i13.20.14;BE;Mining of precious metal ores and concentrates;i13.20.14;BE.Mining of precious metal ores and concentrates;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i13.20.15;BE;Mining of lead, zinc and tin ores and concentrates;i13.20.15;BE.Mining of lead, zinc and tin ores and concentrates;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i13.20.16;BE;Mining of other non-ferrous metal ores and concentrates;i13.20.16;BE.Mining of other non-ferrous metal ores and concentrates;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i14.1;BE;Quarrying of stone;i14.1;BE.Quarrying of stone;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i14.2;BE;Quarrying of sand and clay;i14.2;BE.Quarrying of sand and clay;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i14.3;BE;Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.;i14.3;BE.Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.a;BE;Processing of meat cattle;i15.a;BE.Processing of meat cattle;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.b;BE;Processing of meat pigs;i15.b;BE.Processing of meat pigs;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.c;BE;Processing of meat poultry;i15.c;BE.Processing of meat poultry;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.d;BE;Production of meat products nec;i15.d;BE.Production of meat products nec;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
